adult,genre_ids,id,original_language,popularity,release_date,title,vote_average,vote_count,revenue,production_companies,budget,release_year,release_month,num_genres,release_season,budget_revenue_ratio
False,"[18, 35]",360638,fr,12.389,2015-10-07,The Student and Mister Henri,6.648,361,0.0,"['Mandarin Film', 'StudioCanal', 'France 2 Cinéma', 'Canal+', 'OCS']",0.0,2015,10,2,Fall,
False,"[18, 27, 53]",11655,es,17.276,1993-11-05,Cronos,6.648,604,0.0,['CNCAIMC'],0.0,1993,11,3,Fall,
False,"[12, 16, 10751]",10010,en,42.93,2006-08-17,Brother Bear 2,6.647,1405,0.0,['DisneyToon Studios'],0.0,2006,8,3,Summer,
False,[37],618162,en,26.532,2021-10-22,The Harder They Fall,6.645,986,0.0,['Overbrook Entertainment'],0.0,2021,10,1,Fall,
False,"[12, 37]",1936,en,18.796,1954-04-30,River of No Return,6.645,420,0.0,['20th Century Fox'],0.0,1954,4,2,Spring,
False,"[10749, 35]",513576,en,21.521,2019-05-31,Always Be My Maybe,6.643,1274,0.0,['Good Universe'],0.0,2019,5,2,Spring,
False,"[28, 80, 53]",180894,en,19.219,2013-12-27,Ninja: Shadow of a Tear,6.643,355,0.0,"[""Swingin' Productions"", 'Millennium Media']",0.0,2013,12,3,Winter,
False,"[35, 18, 10751, 10770]",81250,en,21.608,2011-11-11,Geek Charming,6.641,735,0.0,"['Mandeville Films', 'Bad Angels Productions, Ltd.']",0.0,2011,11,4,Fall,
False,"[16, 35, 12, 10751]",774825,en,61.728,2022-01-28,The Ice Age Adventures of Buck Wild,6.639,1630,0.0,"['Bardel Entertainment', 'Walt Disney Pictures']",0.0,2022,1,4,Winter,
False,"[12, 14, 16, 28, 878]",21683,en,24.36,2003-10-21,Batman: Mystery of the Batwoman,6.639,365,0.0,['Warner Bros. Animation'],0.0,2003,10,5,Fall,
False,"[35, 18]",589524,it,9.924,2019-04-18,The Champion,6.638,370,0.0,"['Groenlandia', '3 Marys Entertainment', 'RAI']",0.0,2019,4,2,Spring,
False,[27],7219,it,16.558,1979-08-25,Zombie Flesh Eaters,6.638,556,0.0,['Variety Film Production'],0.0,1979,8,1,Summer,
False,"[28, 80, 12, 53]",873126,it,27.867,2022-11-30,My Name Is Vendetta,6.637,562,0.0,['Colorado Film'],0.0,2022,11,4,Fall,
False,[18],315872,it,7.447,2015-04-16,Mia madre,6.637,335,0.0,"['Fandango', 'Le Pacte', 'Sacher Film', 'ARTE']",7000000.0,2015,4,1,Spring,inf
False,"[18, 14]",38368,th,21.93,2010-06-25,Uncle Boonmee Who Can Recall His Past Lives,6.6,335,0.0,"['Illuminations Films', 'Anna Sanders Films', 'Kick the Machine', 'The Match Factory', 'GFF', 'Eddie Saeta', 'ZDF/Arte', 'Haus der Kunst', 'Foundation for Art and Creative Technology (FACT)', 'Animate Projects Limited']",0.0,2010,6,2,Summer,
False,"[10751, 10770, 12, 35, 18, 14, 28]",26736,en,25.687,2009-08-28,Wizards of Waverly Place: The Movie,6.636,1356,0.0,[],0.0,2009,8,7,Summer,
False,"[9648, 53]",5595,es,13.385,2007-10-07,Fermat's Room,6.636,371,0.0,"['BocaBoca Producciones', 'Notro Films']",0.0,2007,10,2,Fall,
False,"[10749, 35, 10751]",555850,en,18.916,2018-11-02,The Holiday Calendar,6.635,989,0.0,['Motion Picture Corporation of America'],0.0,2018,11,3,Fall,
False,"[35, 18]",405177,en,16.836,2019-08-16,"Where'd You Go, Bernadette",6.6,614,0.0,"['Annapurna Pictures', 'Color Force']",20000000.0,2019,8,2,Summer,inf
False,"[16, 35, 10751]",48466,en,22.727,2010-10-28,Scared Shrekless,6.6,424,0.0,"['DreamWorks Animation', 'Pacific Data Images']",0.0,2010,10,3,Fall,
False,"[10751, 10770, 35]",19458,en,24.811,2010-02-13,Princess Protection Program,6.633,1645,0.0,"['Walt Disney Television', 'Rainforest Productions']",0.0,2010,2,3,Winter,
False,"[80, 53, 28]",22171,en,19.506,1981-04-24,Ms .45,6.631,327,0.0,['Navaron Films'],62000.0,1981,4,3,Spring,inf
False,"[18, 53]",172803,en,25.512,2013-12-04,Hours,6.629,719,0.0,"['Hours Capital', 'The Safran Company', 'PalmStar Media', 'Voltage Pictures']",4000000.0,2013,12,2,Winter,inf
False,"[28, 53, 80]",61404,fr,11.068,2010-11-08,Point Blank,6.628,435,0.0,"['LGM Productions', 'Gaumont', 'K.R. Productions', 'Nexus Factory', 'uFilm', 'TPS Star', 'Canal+', 'TF1 Films Production']",16000000.0,2010,11,3,Fall,inf
False,"[53, 80, 18, 27]",15356,en,24.954,2007-07-19,The Girl Next Door,6.627,670,0.0,"['Modernciné', 'Modern Girl Productions']",0.0,2007,7,4,Summer,
False,"[27, 9648, 80, 53]",38410,en,47.486,2007-04-27,The Poughkeepsie Tapes,6.626,558,0.0,"['Metro-Goldwyn-Mayer', 'Brothers Dowdle Productions', 'Poughkeepsie Films', 'Orion Pictures']",0.0,2007,4,4,Spring,
False,"[16, 10751, 35, 878]",20760,en,40.829,2005-01-22,Lilo & Stitch 2: Stitch Has a Glitch,6.626,1343,0.0,"['Disney Television Animation', 'DisneyToon Studios', 'Walt Disney Pictures']",0.0,2005,1,4,Winter,
False,"[35, 878, 9648]",736769,en,20.048,2023-06-14,They Cloned Tyrone,6.624,480,0.0,"['MACRO', 'Made With Love Media']",47000000.0,2023,6,3,Summer,inf
False,"[16, 10751]",16418,en,25.34,2009-02-24,Barbie Presents: Thumbelina,6.625,467,0.0,"['Mattel', 'Rainmaker Entertainment']",0.0,2009,2,2,Winter,
False,"[27, 53]",5486,it,18.274,1971-09-08,A Bay of Blood,6.6,344,0.0,['Nuova Linea Cinematografica'],0.0,1971,9,2,Fall,
False,"[18, 878, 53]",10176,en,17.819,1985-09-08,The Quiet Earth,6.62,508,0.0,"['Cinepro', 'Mr. Yellowbeard Productions Limited & Company']",1000000.0,1985,9,3,Fall,inf
False,"[10749, 18]",433252,en,17.989,2017-09-29,Our Souls at Night,6.619,410,0.0,['Wildgaze Films'],0.0,2017,9,2,Fall,
False,"[35, 80, 53, 18]",601666,en,29.231,2021-02-19,I Care a Lot,6.618,2526,0.0,"['STXfilms', 'Black Bear Pictures', 'Crimple Beck']",0.0,2021,2,4,Winter,
False,"[18, 10749]",5879,ja,37.597,1976-09-15,In the Realm of the Senses,6.617,574,0.0,"['Argos Films', 'Oshima Productions', 'Shibata Organisation']",0.0,1976,9,2,Fall,
False,"[80, 18, 53]",575428,zh,14.619,2019-12-06,The Wild Goose Lake,6.616,319,0.0,"['Memento Films International', 'Green Ray Films', 'ARTE France Cinéma', 'He Li Chen Guang International Culture Media Co', 'Maisong Entertainment Investment', 'Omnijoi Media', 'Tencent Pictures']",0.0,2019,12,3,Winter,
False,"[28, 12, 53, 18]",852046,fr,26.79,2022-09-09,Athena,6.615,670,0.0,"['Iconoclast', 'Lyly Films']",0.0,2022,9,4,Fall,
False,"[878, 28, 53]",581726,en,40.212,2021-09-09,Infinite,6.612,1655,0.0,"['di Bonaventura Pictures', 'Closest to the Hole Productions', 'Leverage Entertainment', 'Paramount', 'New Republic Pictures']",0.0,2021,9,3,Fall,
False,[27],14029,it,25.029,1985-10-04,Demons,6.611,520,0.0,['DACFILM Rome'],1800000.0,1985,10,1,Fall,inf
False,"[18, 9648]",823766,en,19.692,2022-11-02,The Wonder,6.61,726,0.0,"['Element Pictures', 'House Productions', 'Fís Éireann/Screen Ireland']",0.0,2022,11,2,Fall,
False,[18],653744,en,11.289,2020-01-28,Sergio,6.61,315,0.0,"['Black Rabbit Media', 'Anima Pictures', 'Desert Motion Pictures', 'Thai Occidental Productions']",16000000.0,2020,1,1,Winter,inf
False,"[878, 53, 27]",471498,fr,13.769,2021-05-12,Oxygen,6.609,1317,0.0,"['Wild Bunch', 'Getaway Films', 'Echo Lake Entertainment']",0.0,2021,5,3,Spring,
False,"[10749, 10770]",483104,en,14.15,2017-11-17,A Christmas Prince,6.607,1399,0.0,['Motion Picture Corporation of America'],0.0,2017,11,2,Fall,
False,[35],10484,fr,11.679,1983-11-23,The ComDads,6.607,377,0.0,"['DD Productions', 'EFVE', 'Fideline Films']",0.0,1983,11,1,Fall,
False,[18],727293,en,21.306,2021-12-17,The Tender Bar,6.604,492,0.0,"['Amazon Studios', 'Smoke House Pictures', 'Grand Illusion Films']",0.0,2021,12,1,Winter,
False,"[27, 9648]",758724,en,15.108,2022-03-25,The Cellar,6.603,421,0.0,"['Savage Productions', 'Hail Mary Pictures', 'Epic Pictures Group', 'Wrong Men', 'BNP Paribas Fortis', 'BCP Asset Management', 'Fís Éireann/Screen Ireland']",0.0,2022,3,2,Spring,
False,"[28, 12, 35, 14, 16]",433422,ja,21.898,2017-05-06,Fairy Tail: Dragon Cry,6.603,394,0.0,"['A-1 Pictures', 'Fairy Tale DC Production Committee for Theater Version', 'Kodansha', 'GAGA Corporation']",0.0,2017,5,5,Spring,
False,"[18, 10749, 35]",166,fr,19.196,1980-12-17,The Party,6.598,1074,0.0,"['Productions Marcel Dassault', 'Gaumont', 'Gaumont International']",0.0,1980,12,3,Winter,
False,"[10751, 14, 10402]",622855,en,25.404,2020-11-06,Jingle Jangle: A Christmas Journey,6.597,489,0.0,"['260 Degrees Entertainment', 'Brillstein Entertainment Partners', 'Get Lifted Film Co.']",0.0,2020,11,3,Fall,
False,"[878, 28, 18]",535167,zh,60.181,2019-02-05,The Wandering Earth,6.596,857,0.0,"['China Film Group Corporation', 'Beijing Jingxi Culture', 'DF Pictures', 'G!Film Studio', 'Free Whale Pictures']",48000000.0,2019,2,3,Winter,inf
False,"[12, 18, 28, 53, 10752]",11372,en,22.45,1976-12-24,The Eagle Has Landed,6.593,301,0.0,"['Associated General Films', 'ITC Entertainment']",6000000.0,1976,12,5,Winter,inf
False,"[18, 14, 9648, 53]",500840,en,25.344,2020-08-28,I'm Thinking of Ending Things,6.59,1823,0.0,"['Likely Story', 'Projective Testing Service']",0.0,2020,8,4,Summer,
False,"[28, 53, 80]",706503,fr,11.957,2020-06-19,Lost Bullet,6.589,755,0.0,"['Versus Production', 'Nolita', 'Inoxy Films']",0.0,2020,6,3,Summer,
False,"[10751, 35, 14]",454467,en,15.62,2019-11-12,Noelle,6.587,606,0.0,['Walt Disney Pictures'],0.0,2019,11,3,Fall,
False,"[18, 10749]",113160,fr,8.684,2012-01-18,My First Time,6.587,529,0.0,"['Mars Distribution', 'France 2 Cinéma']",6180000.0,2012,1,2,Winter,inf
False,"[27, 35, 53]",253306,en,17.034,2014-09-04,Housebound,6.586,800,0.0,"['Semi-Professional', 'New Zealand Film Commission']",0.0,2014,9,3,Fall,
False,"[9648, 53]",471506,en,23.614,2019-02-28,Greta,6.585,1247,0.0,"['Sidney Kimmel Entertainment', 'Lawrence Bender Productions', 'Little Wave Productions', 'Metropolitan Films International', 'Showbox', 'Starlight Culture Entertainment Group', 'Fís Éireann/Screen Ireland']",0.0,2019,2,2,Winter,
False,"[35, 18, 9648]",720755,en,21.804,2020-10-16,The Kid Detective,6.583,366,0.0,"['Woods Entertainment', 'JoBro Productions', 'levelFILM']",0.0,2020,10,3,Fall,
False,"[18, 35]",487476,fr,17.149,2018-10-17,Nothing to Hide,6.583,1307,0.0,"['Mars Films', 'France 2 Cinéma', 'C8 Films', 'Medset Film', 'SCOPE Pictures']",8500000.0,2018,10,2,Fall,inf
False,[35],11183,fr,10.225,1978-11-11,French Fried Vacation,6.58,850,0.0,"['CCFC', 'Trinacra Films']",0.0,1978,11,1,Fall,
False,"[35, 18]",511785,en,13.46,2018-04-16,Alex Strangelove,6.582,1501,0.0,"['Mighty Engine', 'STXfilms', 'Red Hour']",0.0,2018,4,2,Spring,
False,"[27, 878]",21159,en,15.829,1964-05-06,The Last Man on Earth,6.579,400,0.0,"['Associated Producers (API)', 'Produzioni La Regina', 'American International Pictures']",300000.0,1964,5,2,Spring,inf
False,"[10749, 18]",2882,fr,11.351,2007-03-21,Hunting & Gathering,6.579,382,0.0,"['TF1 Films Production', 'Pathé Distribution']",0.0,2007,3,2,Spring,
False,"[35, 10749, 14]",433310,en,24.324,2018-02-09,When We First Met,6.574,2232,0.0,"['Footprint Features', 'Wonderland Sound and Vision', 'MXN Entertainment', 'Long Road Film']",10000000.0,2018,2,3,Winter,inf
False,"[35, 10749, 878]",18331,en,19.217,1963-06-04,The Nutty Professor,6.573,391,0.0,"['Paramount', 'Jerry Lewis Productions']",0.0,1963,6,3,Summer,
False,"[35, 18, 10751, 10402, 10749, 10770]",10947,en,34.604,2006-01-20,High School Musical,6.6,4434,0.0,"['Salty Pictures', 'First Street Films']",4200000.0,2006,1,6,Winter,inf
False,"[35, 80, 10749]",2779,en,14.144,2001-08-05,The Curse of the Jade Scorpion,6.568,724,0.0,"['Gravier Productions', 'DreamWorks Pictures', 'VCL Communications', 'Capitol Films']",0.0,2001,8,3,Summer,
False,"[18, 27, 53]",12720,ja,14.881,2001-10-29,Suicide Club,6.567,451,0.0,['Omega Project'],250000.0,2001,10,3,Fall,inf
False,"[18, 10749]",544404,fr,17.841,2019-02-27,Who You Think I Am,6.565,308,0.0,['Diaphana Films'],0.0,2019,2,2,Winter,
False,[18],595586,en,21.185,2022-10-28,Causeway,6.564,383,0.0,"['Excellent Cadaver', 'IAC Films', 'A24', 'IPR.VC']",0.0,2022,10,1,Fall,
False,[18],489927,en,17.696,2018-09-23,The Kindergarten Teacher,6.6,324,0.0,"['Maven Screen Media', 'Pie Films', 'Paper Chase Films', 'Studio Mao', 'Farcaster Films', 'Imagination Park Entertainment', 'Manhattan Productions', 'Pia Pressure']",0.0,2018,9,1,Fall,
False,"[53, 14]",448095,en,18.493,2018-09-27,I Still See You,6.563,586,0.0,"['Reliance Entertainment', 'Gold Circle Films', 'Lionsgate', 'Good Universe', 'Motion Picture Capital']",0.0,2018,9,2,Fall,
False,"[35, 10749]",347626,en,42.148,2021-08-27,He's All That,6.562,1299,0.0,"['Miramax', 'Ethea Entertainment']",0.0,2021,8,2,Summer,
False,"[16, 10751, 10402, 35]",13062,en,16.625,2003-11-04,Boundin',6.6,522,0.0,"['Pixar', 'Walt Disney Pictures']",0.0,2003,11,4,Fall,
False,"[16, 35, 14]",877183,en,30.261,2021-11-12,The Simpsons in Plusaversary,6.561,393,0.0,"['Gracie Films', '20th Television Animation']",0.0,2021,11,3,Fall,
False,"[18, 10749]",814338,en,24.786,2022-11-22,Lady Chatterley's Lover,6.561,359,0.0,"['3000 Pictures', 'Blueprint Pictures', 'HarperCollins Publishers', 'Laurence Mark Productions']",0.0,2022,11,2,Fall,
False,"[28, 80, 53]",339095,en,8.271,2020-06-05,The Last Days of American Crime,6.561,797,0.0,"['Radical Studios', 'Mandalay Pictures', 'Radical Pictures']",0.0,2020,6,3,Summer,
False,"[28, 35, 80]",955916,en,163.984,2024-01-10,Lift,6.6,934,0.0,"['Genre Films', '6th & Idaho', 'HartBeat Productions']",0.0,2024,1,3,Winter,
False,[35],435921,it,7.268,2017-01-19,It’s the Law,6.558,738,0.0,"['Medusa Film', 'Tramp Limited']",0.0,2017,1,1,Winter,
False,"[16, 12, 18, 10749, 878]",12924,ja,22.823,2004-11-20,The Place Promised in Our Early Days,6.556,480,0.0,['CoMix Wave Films'],0.0,2004,11,5,Fall,
False,"[12, 35, 27, 10751]",864959,en,16.118,2022-10-14,The Curse of Bridge Hollow,6.554,429,0.0,['Ugly Baby Productions'],0.0,2022,10,4,Fall,
False,"[18, 9648, 878, 53]",565743,en,14.575,2019-06-01,The Vast of Night,6.554,963,0.0,['GEO Media'],0.0,2019,6,4,Summer,
False,"[53, 18, 80, 35]",425591,en,15.157,2017-01-19,I Don't Feel at Home in This World Anymore,6.551,1237,0.0,"['XYZ Films', 'filmscience']",0.0,2017,1,4,Winter,
False,"[28, 14, 27]",340176,ja,20.407,2015-05-11,Tag,6.55,317,0.0,"['Takao', 'Asmik Ace', 'NBCUniversal Entertainment Japan', 'Sedic Deux', 'Shochiku-Fuji Company']",1250000.0,2015,5,3,Spring,inf
False,"[35, 27]",730769,fr,9.961,2021-09-10,Some Like It Rare,6.549,365,0.0,['Cinéfrance Studios'],0.0,2021,9,2,Fall,
False,"[53, 80]",613099,es,16.83,2019-12-05,The Legacy of the Bones,6.549,397,0.0,"['Atresmedia', 'Nadcon Film', 'Nostromo Pictures']",0.0,2019,12,2,Winter,
False,"[27, 35]",503125,en,14.925,2019-08-29,Little Monsters,6.547,631,0.0,"['Screen Australia', 'Create NSW', 'Protagonist Pictures', 'Made Up Stories', 'Snoot Entertainment']",0.0,2019,8,2,Summer,
False,"[28, 12, 35, 10751, 14]",413658,km,27.08,2016-11-18,The Warriors Gate,6.5,330,0.0,"['EuropaCorp', 'Transfilm International', 'Fundamental Films', 'Canal+', 'Ciné+']",0.0,2016,11,5,Fall,
False,"[28, 53, 80, 18]",80389,en,25.351,2012-03-15,Get the Gringo,6.5,1552,0.0,['Icon Productions'],35000000.0,2012,3,4,Spring,inf
False,"[16, 12, 35, 14]",125521,ja,14.872,1996-08-03,Slayers Return,6.544,1849,0.0,"['Toei Animation', 'J.C.STAFF', 'Bandai Visual']",0.0,1996,8,4,Summer,
False,"[18, 53, 9648]",799546,en,19.63,2022-09-30,Luckiest Girl Alive,6.54,770,0.0,"['Orchard Farm Productions', 'Made Up Stories', 'Picturestart']",0.0,2022,9,3,Fall,
False,"[35, 10751]",13704,en,22.764,1988-07-06,License to Drive,6.539,345,0.0,"['Davis Entertainment', '20th Century Fox']",8000000.0,1988,7,2,Summer,inf
False,"[27, 14, 878, 53]",296271,en,37.066,2023-01-13,The Devil Conspiracy,6.538,344,0.0,"['Czech Anglo Productions', 'Third Day Production', 'MBM3 Films']",0.0,2023,1,4,Winter,
False,"[28, 53]",429473,en,26.309,2022-09-23,Lou,6.535,619,0.0,['Bad Robot'],0.0,2022,9,2,Fall,
False,"[16, 10751, 878, 12, 35]",732670,en,17.729,2020-11-17,LEGO Star Wars Holiday Special,6.534,306,0.0,"['Lucasfilm Ltd.', 'LEGO', 'Atomic Cartoons']",0.0,2020,11,5,Fall,
False,[10752],635744,en,24.454,2019-10-01,Jarhead: Law of Return,6.534,3329,0.0,"['Universal 1440 Entertainment', 'BUFO']",0.0,2019,10,1,Fall,
False,"[35, 28, 53]",581600,en,30.188,2020-03-06,Spenser Confidential,6.534,2181,0.0,"['Film 44', 'Original Film', 'Closest to the Hole Productions', 'Leverage Entertainment']",0.0,2020,3,3,Spring,
False,"[10751, 12]",172386,en,12.63,2013-03-15,Return to Nim's Island,6.5,631,0.0,['Walden Media'],0.0,2013,3,2,Spring,
False,"[12, 16, 35, 10751]",83201,en,31.264,2012-02-07,Puss in Boots: The Three Diablos,6.533,448,0.0,['DreamWorks Animation'],0.0,2012,2,4,Winter,
False,"[35, 80, 18]",12079,en,15.827,2003-02-07,Spun,6.5,427,0.0,"['Muse Productions', 'Brink Films', 'Little Magic Films', 'Saggitaire', 'Stone Canyon Entertainment', 'Silver Nitrate']",2000000.0,2003,2,3,Winter,inf
False,"[35, 18]",271724,fr,8.683,2014-09-03,Hippocrates,6.5,456,0.0,"['31 Juin Films', 'France 2 Cinéma', 'France Télévisions']",0.0,2014,9,2,Fall,
False,[35],53319,it,7.164,2011-01-05,What a Beautiful Day,6.532,1459,0.0,"['Taodue Film', 'Medusa Film', 'Sky Cinema']",6000000.0,2011,1,1,Winter,inf
False,"[16, 35, 10751]",21316,en,26.4,2006-06-23,Leroy & Stitch,6.532,489,0.0,['Disney Television Animation'],0.0,2006,6,3,Summer,
False,"[27, 35, 878]",18111,en,14.424,1990-09-01,Bride of Re-Animator,6.5,421,0.0,['Wild Street Pictures'],2000000.0,1990,9,3,Fall,inf
False,"[18, 10749]",10818,fr,16.75,2007-05-17,Water Lilies,6.532,386,0.0,"['Balthazar Productions', 'La Région Île-de-France', 'CNC', 'Canal+', 'Cofinova 3', 'ARTE']",0.0,2007,5,2,Spring,
False,"[16, 10749, 10751, 14]",16119,en,43.914,2007-02-06,Cinderella III: A Twist in Time,6.5,1190,0.0,['DisneyToon Studios'],0.0,2007,2,4,Winter,
False,"[10749, 18, 35]",988078,es,75.649,2023-06-23,Through My Window: Across the Sea,6.53,701,0.0,['Nostromo Pictures'],0.0,2023,6,3,Summer,
False,"[28, 27, 878]",375366,en,25.381,2016-09-23,The Girl with All the Gifts,6.529,1875,0.0,"['Altitude Film Entertainment', 'Poison Chef', 'Altitude Film Sales', 'BFI']",5005600.0,2016,9,3,Fall,inf
False,"[18, 36]",309299,en,19.225,2015-10-16,Experimenter,6.529,439,0.0,"['FJ Productions', 'BB Film Productions']",0.0,2015,10,2,Fall,
False,"[28, 80, 53]",948276,fr,23.437,2022-11-10,Lost Bullet 2,6.528,341,0.0,"['Nolita', 'Versus Production', 'Inoxy Films']",0.0,2022,11,3,Fall,
False,"[28, 12, 35, 878, 10751]",791155,en,60.076,2022-08-12,Secret Headquarters,6.528,325,0.0,"['Paramount', 'Jerry Bruckheimer Films']",0.0,2022,8,5,Summer,
False,"[35, 18, 10751, 10402, 10749, 10770]",13649,en,24.639,2007-08-17,High School Musical 2,6.527,3611,0.0,"['First Street Films', 'Salty Pictures']",7000000.0,2007,8,6,Summer,inf
False,"[35, 10749]",458534,fr,18.946,2018-03-14,Rolling to You,6.527,738,0.0,"['Gaumont', 'Pour Toi Public Productions', 'TF1 Films Production', 'Nexus Factory', 'uMedia', 'La Boétie Films']",7000000.0,2018,3,2,Spring,inf
False,"[28, 53]",10656,fr,19.391,1985-04-10,Subway,6.527,419,0.0,"['Gaumont', 'Les Films du Loup', 'TSF Productions', 'TF1 Films Production']",2000000.0,1985,4,2,Spring,inf
False,"[10752, 36, 18]",661231,en,20.237,2022-04-01,Operation Mincemeat,6.525,613,0.0,"['See-Saw Films', 'Cohen Media Group', 'A Film Location Company', 'Archery Pictures', 'FilmNation Entertainment']",0.0,2022,4,3,Spring,
False,"[10749, 35]",623195,en,17.678,2019-08-29,Falling Inn Love,6.525,1112,0.0,['MarVista Entertainment'],0.0,2019,8,2,Summer,
False,"[53, 18]",186929,nl,12.828,2013-05-13,Borgman,6.525,301,0.0,"['Graniet Film', 'Epidemic', 'Angel Films']",0.0,2013,5,2,Spring,
False,"[10402, 35, 18]",532620,fr,11.251,2019-03-27,Let's Dance,6.524,315,0.0,"['Federation Entertainment', 'Empreinte Cinéma', 'Pathé', 'Vertigo Films', 'M6 Films']",0.0,2019,3,3,Spring,
False,"[28, 12, 35, 10749]",11198,cn,19.794,1993-01-01,City Hunter,6.5,349,0.0,"['Orange Sky Golden Harvest', 'Golden Way Films Ltd.', 'Paragon Films Ltd.']",0.0,1993,1,4,Winter,
False,[35],39371,it,6.82,1984-10-26,Trainer at the ball,6.5,355,0.0,"['Dania Film', 'Filmes International', 'National Cinematografica']",0.0,1984,10,1,Fall,
False,"[10752, 18]",581859,en,23.162,2020-06-12,Da 5 Bloods,6.516,1020,0.0,"['40 Acres and a Mule Filmworks', 'Rahway Road Productions']",45000000.0,2020,6,2,Summer,inf
False,"[18, 36]",517088,en,19.737,2021-12-10,Being the Ricardos,6.515,583,0.0,"['Amazon Studios', 'Big Indie Pictures', 'Escape Artists']",0.0,2021,12,2,Winter,
False,"[35, 16, 10751, 12]",8868,fr,21.339,1985-03-06,Asterix vs. Caesar,6.515,550,0.0,"['Gaumont International', 'Dargaud Films', 'Les Productions René Goscinny', 'StudioCanal']",0.0,1985,3,4,Spring,
False,[18],320367,en,5.813,2015-01-01,Return,6.513,767,0.0,[],0.0,2015,1,1,Winter,
False,[18],184341,en,15.487,2016-08-26,Hands of Stone,6.511,379,0.0,"['La Piedra Films', 'Fuego Films', 'Epicentral Studios', 'The Weinstein Company', 'Keller Entertainment Group']",20000000.0,2016,8,1,Summer,inf
False,[35],4729,fr,17.929,1968-10-30,The Gendarme Gets Married,6.508,529,0.0,"['Société Nouvelle de Cinématographie', 'Medusa Produzione']",0.0,1968,10,1,Fall,
False,[35],773655,en,21.375,2020-12-27,Death to 2020,6.507,688,0.0,"['House of Tomorrow', 'Broke and Bones', 'Jesse Collins Entertainment']",0.0,2020,12,1,Winter,
False,"[10749, 878, 9648]",218425,en,11.907,2013-07-24,Frequencies,6.507,384,0.0,"['DMS Films', 'Incurably Curious', 'Britpack Film Company']",0.0,2013,7,3,Summer,
False,[35],60175,fr,9.43,1980-04-30,The Under-Gifted,6.506,430,0.0,['Films 7'],0.0,1980,4,1,Spring,
False,[9648],43629,en,12.082,1997-01-01,Doodlebug,6.506,436,0.0,[],0.0,1997,1,1,Winter,
False,"[35, 80]",628914,en,30.722,2021-08-26,Queenpins,6.521,376,0.0,"['AGC Studios', 'Marquee Entertainment', 'Red Hour', 'STXfilms']",7000000.0,2021,8,2,Summer,inf
False,"[53, 9648, 80, 27]",30689,it,17.12,1971-12-17,Four Flies on Grey Velvet,6.503,353,0.0,"['Universal Productions France S.A.', 'Seda Spettacoli']",0.0,1971,12,4,Winter,
False,"[27, 53, 9648]",11348,en,22.28,2005-10-14,Fragile,6.501,549,0.0,"['Just Films', 'Castelao Productions', 'Future Films']",0.0,2005,10,3,Fall,
False,"[10749, 35]",531438,en,18.07,2019-11-06,Holiday in the Wild,6.499,511,0.0,['Advantage Entertainment'],0.0,2019,11,2,Fall,
False,"[27, 9648, 53]",359246,en,19.537,2015-10-16,Hell House LLC,6.499,389,0.0,"['Cognetti Films', ""Marlyous' Boys""]",0.0,2015,10,3,Fall,
False,[35],335051,it,12.132,2015-04-09,God Willing,6.497,586,0.0,['Wildside'],0.0,2015,4,1,Spring,
False,"[10770, 35]",287689,en,17.774,2015-07-11,7 Days in Hell,6.494,355,0.0,"['HBO Films', 'The Buss Company']",0.0,2015,7,2,Summer,
False,"[9648, 10749, 53]",160139,en,13.665,2013-03-07,Night Train to Lisbon,6.496,382,0.0,"['Studio Hamburg Filmproduktion', 'C-Films', 'PalmStar Media', 'Efish Entertainment', 'Cinemate', 'K5 International', 'K5 Film', 'Tele München']",7700000.0,2013,3,3,Spring,inf
False,"[16, 878]",492719,ja,31.028,2018-05-18,Godzilla: City on the Edge of Battle,6.5,314,0.0,['Polygon Pictures'],0.0,2018,5,2,Spring,
False,[35],464446,en,7.885,2015-07-04,Return,6.499,380,0.0,['New Zealand Film Commission'],0.0,2015,7,1,Summer,
False,"[16, 18, 10751]",13205,en,26.767,2006-01-26,Bambi II,6.493,935,0.0,['DisneyToon Studios'],0.0,2006,1,3,Winter,
False,"[18, 35, 10749]",51991,fr,11.941,2010-12-22,Romantics Anonymous,6.5,510,0.0,"['Pan-Européenne', 'StudioCanal', 'France 3 Cinéma', 'Climax Films', 'RTBF', 'Auvergne-Rhône-Alpes Cinéma']",0.0,2010,12,3,Winter,
False,[35],104859,en,16.448,2012-07-03,Mac & Devin Go to High School,6.488,406,0.0,['Yard Entertainment'],0.0,2012,7,1,Summer,
False,"[53, 12]",924482,en,40.453,2022-02-18,The Ledge,6.487,308,0.0,"['Head Gear Films', 'Metrol Technology', 'Kreo Films', 'Trigger Films', 'Red Production', 'Evolution Pictures']",2500000.0,2022,2,2,Winter,inf
False,"[27, 53, 18]",529962,en,17.875,2018-09-20,The Perfection,6.487,1281,0.0,"['Miramax', 'Capstone Pictures']",0.0,2018,9,3,Fall,
False,"[27, 9648, 53]",297608,en,25.805,2014-10-21,The Taking of Deborah Logan,6.486,1119,0.0,"['Guerin-Adler-Scott Pictures', 'Bad Hat Harry Productions', 'Jeff Rice Films', 'Casadelic Pictures', 'Terror Films']",0.0,2014,10,3,Fall,
False,"[18, 27, 10752]",375012,fa,18.482,2016-09-30,Under the Shadow,6.485,629,0.0,"['Wigwam Films', 'Creativity Capital', 'MENA Film']",0.0,2016,9,3,Fall,
